aluguel,condominio,iptu,fotos,endereco,description,description_len,features,url
R$ 3.500/mês,R$ 580,R$ 80,26 fotos,"Residencial Sauipe, Bauru - SP","Linda residencia em condomínio, repleto em armário, contendo 03 dormitórios sendo 01 suíte, sala para 02 ambientes com ar condicionado, lavabo, cozinha, área de setviço, churrasqueira e 04 vagas de garagem. -",32,"['162m²', '3 quartos', '3 banheiros\n1 suíte', '2 vagas', 'Churrasqueira', 'Condomínio fechado', 'Quintal']",https://www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-residencial-sauipe-bairros-bauru-com-garagem-162m2-aluguel-RS3500-id-2527069767/
R$ 800/mês,R$ 438,,10 fotos,"Vila Santa Tereza, Bauru - SP",,0,"['60m²', '1 quarto', '1 banheiro', '1 vaga']",https://www.vivareal.com.br/imovel/apartamento-1-quartos-vila-santa-tereza-bairros-bauru-com-garagem-60m2-aluguel-RS800-id-2527017599/
R$ 900/mês,Não informado,,10 fotos,"Nucleo Habitacional Vanuire, Bauru - SP",,0,"['150m²', '2 quartos', '1 banheiro', '4 vagas']",https://www.vivareal.com.br/imovel/casa-2-quartos-nucleo-habitacional-vanuire-bairros-bauru-com-garagem-150m2-aluguel-RS900-id-2526703209/
R$ 950/mês,R$ 325,,31 fotos,"Jardim Colonial, Bauru - SP","02 dormitórios
banheiro social
sala para 02 ambientes
cozinha
área de serviço
01 vaga de garagem descoberta
andar alto
elevador social e de serviço
condominio conta:
portaria 24hs
e ainda conta com a mais completa área de lazer com:
piscina
academia
área gourmet
mercadinho
quadra de vôlei
espaço fitness
playground
brinquedoteca
pet care
car wahs
horta
pub torcedor
Empreendimento Reserva Colonial da Vitta Residencial. Ao lado da Unesp Bauru, proximo ainda de hospitais, escolas, comércios, com acesso fácil as principais avenidas da cidade",60,"['48m²', '2 quartos', '1 banheiro', '1 vaga', 'Piscina para adulto', 'Interfone', 'Cozinha', 'Piscina', 'Área de serviço']",https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-colonial-bairros-bauru-com-garagem-48m2-aluguel-RS950-id-2527318385/
R$ 1.300/mês,R$ 600,,19 fotos,"Vila Altinópolis, Bauru - SP",,0,"['65m²', '2 quartos', '2 banheiros\n1 suíte', '1 vaga']",https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-altinopolis-bairros-bauru-com-garagem-65m2-aluguel-RS1300-id-2527313002/
R$ 900/mês,R$ 350,R$ 380,11 fotos,"Alameda Padre Antônio Maria - Parque Vista Alegre, Bauru - SP","Lindo apartamento contendo 02 dormitórios , banheiro social, sala para dois ambientes, sacada gourmet,o1 vaga de garagem, com armários, nos quartos , na cozinha , no banheiro ( Com box Blindex), e na sacada. Andar alto, sol da manhã..
Veja mais opções em www.portaoimoveis.com.br",43,"['56m²', '2 quartos', '1 banheiro', '1 vaga', 'Lavanderia', 'Interfone', 'Varanda', 'Salão de festas', 'Churrasqueira']",https://www.vivareal.com.br/imovel/apartamento-2-quartos-parque-vista-alegre-bairros-bauru-com-garagem-56m2-aluguel-RS900-id-2527137058/
R$ 550/mês,R$ 280,,5 fotos,"Vila Cidade Universitária, Bauru - SP","Lindo Apartamento, sol da manhã e com sofá e mesinha..! -",11,"['33m²', '1 quarto', '1 banheiro', '1 vaga', 'Cozinha', 'Interfone', 'Varanda']",https://www.vivareal.com.br/imovel/apartamento-1-quartos-vila-cidade-universitaria-bairros-bauru-com-garagem-33m2-aluguel-RS550-id-2527327498/
R$ 2.500/mês,Não informado,,19 fotos,"Jardim Panorama, Bauru - SP",,0,"['160m²', '3 quartos', '3 banheiros\n1 suíte', '2 vagas']",https://www.vivareal.com.br/imovel/casa-3-quartos-jardim-panorama-bairros-bauru-com-garagem-160m2-aluguel-RS2500-id-2527205273/
R$ 600/mês,Não informado,,5 fotos,"Travessa Boa Sorte - Centro, Bauru - SP",,0,"['10m²', '1 quarto', '1 banheiro', 'Não informado SOLICITAR']",https://www.vivareal.com.br/imovel/casa-1-quartos-centro-bairros-bauru-10m2-aluguel-RS600-id-2526417308/
R$ 1.100/mês,R$ 321,,9 fotos,"Vila Nova Cidade Universitaria, Bauru - SP","Apartamento Novo, proximo ao Bauru Shopping, repleto em armário, contendo 01 dormitório, sala 02 ambientes com sacada, cozinha, banheiro social, área de serviço e 01 vaga de garagem. -",29,"['40m²', '1 quarto', '1 banheiro', '1 vaga', 'Varanda']",https://www.vivareal.com.br/imovel/apartamento-1-quartos-vila-nova-cidade-universitaria-bairros-bauru-com-garagem-40m2-aluguel-RS1100-id-2527480622/
R$ 6.000/mês,R$ 440,,21 fotos,"Residencial Villaggio II, Bauru - SP","Residencia terrea em condominio fechado, repleta em armário, contendo 03 suítes com ar condicionado sendo 01 com closet, sala ampla para 02 ambientes, cozinha, lavabo, escritório, área de serviço, churrasqueira, piscina e 04 vagas de garagem.
Venha Fazer uma Visita. -",40,"['255m²', '3 quartos', '5 banheiros\n3 suítes', '4 vagas', 'Segurança 24h', 'Salão de jogos', 'Condomínio fechado', 'Piscina', 'Churrasqueira']",https://www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-residencial-villaggio-ii-bairros-bauru-com-garagem-255m2-aluguel-RS6000-id-2515613999/
R$ 2.250/mês,R$ 405,,15 fotos,"Vila Nova Cidade Universitaria, Bauru - SP",,0,"['67m²', '2 quartos', '2 banheiros\n2 suítes', '2 vagas']",https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-nova-cidade-universitaria-bairros-bauru-com-garagem-67m2-aluguel-RS2250-id-2527474617/
R$ 700/mês,R$ 380,R$ 474,19 fotos,"Jardim América, Bauru - SP",,0,"['62m²', '2 quartos', '1 banheiro', '1 vaga', 'Churrasqueira', 'Cozinha', 'Piscina', 'Varanda', 'Área de serviço']",https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-america-bairros-bauru-com-garagem-62m2-venda-RS230000-id-2527456238/
R$ 1.450/mês,R$ 350,R$ 74,16 fotos,"Vila Cidade Universitária, Bauru - SP","Apartamento novíssimo, bom acabamento, completo em armários com fogão, geladeira e uma maravilhosa Varanda Gourmet com Churrasqueira. -",18,"['50m²', '1 quarto', '2 banheiros\n1 suíte', '1 vaga', 'Cozinha', 'Varanda gourmet', 'Varanda', 'Área de serviço']",https://www.vivareal.com.br/imovel/apartamento-1-quartos-vila-cidade-universitaria-bairros-bauru-com-garagem-50m2-venda-RS350000-id-2527318817/
R$ 850/mês,R$ 750,,7 fotos,"Vila Santa Tereza, Bauru - SP",,0,"['82m²', '2 quartos', '2 banheiros', '1 vaga']",https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-santa-tereza-bairros-bauru-com-garagem-82m2-aluguel-RS850-id-2527643371/
R$ 1.800/mês,R$ 350,,18 fotos,"Jardim Nasralla, Bauru - SP","Apartamento novo, proximo ao Bosque da Comunidade, contendo 02 dormitórios sendo 01 suíte, com armário, sala 02 ambientes, cozinha com armário, banheiro social, área de serviço e 02 vagas de garagem.
àrea de lazer completa no condominio.
Venha fazer uma Visita. -",40,"['60m²', '2 quartos', '2 banheiros\n1 suíte', '2 vagas', 'Churrasqueira', 'Piscina', 'Sauna']",https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-nasralla-bairros-bauru-com-garagem-60m2-aluguel-RS1800-id-2509862983/
R$ 6.500/mês,R$ 1.500,R$ 450,35 fotos,"Vila Aviação, Bauru - SP",Residencial Córsega Maravilhoso imóvel disponível para locação. Consulte:,8,"['182m²', '3 quartos', '5 banheiros\n3 suítes', '3 vagas', 'Escritório', 'Playground', 'Quadra de tênis', 'Segurança 24h', 'Spa']",https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-aviacao-bairros-bauru-com-garagem-182m2-aluguel-RS6500-id-2527777178/
R$ 650/mês,R$ 220,R$ 400,22 fotos,"Rua Antônio dos Reis, 12 - Jardim Panorama, Bauru - SP","Um dormitório com armários.
Living com sacada.
Uma vaga de garagem e churrasqueira.
CORRETOR VIRGÍLIO- 14 9 9771.7664",15,"['35m²', '1 quarto', '1 banheiro', '1 vaga', 'Churrasqueira', 'Condomínio fechado', 'Portão eletrônico', 'Aceita animais', 'Cozinha americana']",https://www.vivareal.com.br/imovel/apartamento-1-quartos-jardim-panorama-bairros-bauru-com-garagem-35m2-aluguel-RS650-id-2527386300/
R$ 900/mês,R$ 217,,6 fotos,"Jardim Infante Dom Henrique, Bauru - SP","Alugo apartamento de 1 dormitório mobiliado no Residencial Mirante Nascente. Excelente localização próximo ao Shopping.
Vamos agendar uma visita. -",19,"['45m²', '1 quarto', '1 banheiro\n1 suíte', '1 vaga', 'Elevador', 'Interfone']",https://www.vivareal.com.br/imovel/apartamento-1-quartos-jardim-infante-dom-henrique-bairros-bauru-com-garagem-45m2-aluguel-RS900-id-2527884008/
R$ 850/mês,Não informado,,13 fotos,"Jardim Jandira, Bauru - SP",,0,"['50m²', '2 quartos', '1 banheiro', '1 vaga']",https://www.vivareal.com.br/imovel/casa-2-quartos-jardim-jandira-bairros-bauru-com-garagem-50m2-aluguel-RS850-id-2527948696/
R$ 1.500/mês,R$ 556,,19 fotos,"Jardim Infante Dom Henrique, Bauru - SP",,0,"['100m²', '3 quartos', '3 banheiros\n1 suíte', '2 vagas']",https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-infante-dom-henrique-bairros-bauru-com-garagem-100m2-aluguel-RS1500-id-2526568000/
R$ 800/mês,R$ 750,,9 fotos,"Vila Nova Cidade Universitaria, Bauru - SP",,0,"['71m²', '2 quartos', '2 banheiros\n1 suíte', '1 vaga']",https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-nova-cidade-universitaria-bairros-bauru-com-garagem-71m2-aluguel-RS800-id-2528016073/
R$ 7.400/mês,R$ 550,,9 fotos,"Jardim Shangri La, Bauru - SP",,0,"['528m²', '3 quartos', '4 banheiros\n3 suítes', '3 vagas']",https://www.vivareal.com.br/imovel/casa-3-quartos-jardim-shangri-la-bairros-bauru-com-garagem-528m2-venda-RS2000000-id-2525817691/
R$ 1.600/mês,R$ 330,,10 fotos,"Vila Aeroporto Bauru, Bauru - SP",,0,"['41m²', '1 quarto', '1 banheiro', '1 vaga']",https://www.vivareal.com.br/imovel/apartamento-1-quartos-vila-aeroporto-bauru-bairros-bauru-com-garagem-41m2-aluguel-RS1600-id-2528139744/
R$ 600/mês,Não informado,,11 fotos,Bauru - SP,,0,"['45m²', '1 quarto', '1 banheiro', 'Não informado SOLICITAR']",https://www.vivareal.com.br/imovel/apartamento-1-quartos-bauru-45m2-aluguel-RS600-id-2487123825/
R$ 650/mês,R$ 180,,13 fotos,"Vila Altinópolis, Bauru - SP",,0,"['35m²', '1 quarto', '1 banheiro\n1 suíte', '1 vaga']",https://www.vivareal.com.br/imovel/apartamento-1-quartos-vila-altinopolis-bairros-bauru-com-garagem-35m2-aluguel-RS650-id-2519617386/
R$ 850/mês,Não informado,,11 fotos,"Vila Bom Jesus, Bauru - SP",,0,"['50m²', '2 quartos', '1 banheiro', '2 vagas']",https://www.vivareal.com.br/imovel/casa-2-quartos-vila-bom-jesus-bairros-bauru-com-garagem-50m2-aluguel-RS850-id-2525452720/
R$ 1.000/mês,R$ 290,,13 fotos,"Vila Santa Tereza, Bauru - SP",,0,"['50m²', '1 quarto', '1 banheiro', '1 vaga', 'Cozinha', 'Elevador', 'Área de serviço']",https://www.vivareal.com.br/imovel/apartamento-1-quartos-vila-santa-tereza-bairros-bauru-com-garagem-50m2-aluguel-RS1000-id-2523710512/
R$ 600/mês,R$ 399,,6 fotos,"Jardim Infante Dom Henrique, Bauru - SP","PROPRIETARIO ACEITA PROPOSTA E NEGOCIACAO.
1 vaga garagem. -",8,"['52m²', '2 quartos', '1 banheiro', 'Não informado SOLICITAR', 'Cozinha', 'Área de serviço']",https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-infante-dom-henrique-bairros-bauru-52m2-venda-RS240000-id-2512855878/
R$ 1.600/mês,R$ 650,,26 fotos,"Jardim Marambá, Bauru - SP",,0,"['150m²', '5 quartos', '5 banheiros\n2 suítes', '2 vagas', 'Escritório', 'Interfone', 'Piscina', 'Churrasqueira', 'Cozinha']",https://www.vivareal.com.br/imovel/apartamento-5-quartos-jardim-maramba-bairros-bauru-com-garagem-150m2-aluguel-RS1600-id-2522030266/
R$ 500/mês,R$ 290,,10 fotos,"Jardim das Orquídeas, Bauru - SP",,0,"['70m²', '2 quartos', '1 banheiro', '1 vaga']",https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-das-orquideas-bairros-bauru-com-garagem-70m2-venda-RS140000-id-2488335558/
R$ 590/mês,Não informado,,12 fotos,"Vila Alto Paraíso, Bauru - SP",,0,"['42m²', '2 quartos', '1 banheiro', '1 vaga']",https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-alto-paraiso-bairros-bauru-com-garagem-42m2-venda-RS110000-id-2522787617/
R$ 1.000/mês,Não informado,,11 fotos,"Vila Maracy, Bauru - SP",,0,"['52m²', '2 quartos', '1 banheiro', '1 vaga']",https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-maracy-bairros-bauru-com-garagem-52m2-aluguel-RS1000-id-2516880751/
R$ 500/mês,R$ 309,,8 fotos,"Jardim Terra Branca, Bauru - SP",,0,"['55m²', '2 quartos', '1 banheiro', '1 vaga']",https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-terra-branca-bairros-bauru-com-garagem-55m2-aluguel-RS500-id-2516100294/
R$ 2.000/mês,R$ 1.650,R$ 172,14 fotos,"VILA SERRAO, Bauru - SP","Excelente localização na Av. Comendador Jose da Silva Martha, Sacada, piso de madeira maciça, suite master com sacada, closet e hidromassagem na suite, completo em armários, 2 vagas de garagem. -",31,"['189m²', '3 quartos', '5 banheiros\n1 suíte', '2 vagas', 'Piscina', 'Churrasqueira', 'Cozinha', 'Elevador', 'Varanda gourmet']",https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-serrao-bairros-bauru-com-garagem-189m2-venda-RS900000-id-2489672896/
R$ 850/mês,R$ 330,,11 fotos,"Vila Maracy, Bauru - SP",,0,"['52m²', '2 quartos', '1 banheiro', '1 vaga']",https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-maracy-bairros-bauru-com-garagem-52m2-aluguel-RS850-id-2525109289/
R$ 1.750/mês,R$ 545,R$ 75,41 fotos e vídeo,"Rua Voluntários da Pátria, 600 - Alto Higienopolis, Bauru - SP","Residencial Uatumã

Se você sempre quis morar em um ótima localização e ainda se divertir com a familia no mesmo lugar, este é o imóvel ideal. Por R$ 2220,00 / mês é possível morar em um apartamento de 65 m2 , perfeito para uma família composta por até dois adultos e duas crianças. Com móveis planejados, o apartamento localizado no Edifício Uatumã, padrão Prata Construtora , fornece todo conforto necessário para que você se sinta acolhido após um dia cheio de afazeres.

O imóvel em ótimo estado com ar condicionado, com 2 dormitórios sendo uma suíte com ar condicionado e armários, home office para estudo e trabalhoo, sala ampla confortável com ar condicionado e ventilada também pela varanda ao lado, cozinha completa em armários com cooktop e forno embutido , lavanderia com armários e o morador conta ainda com uma vaga de garagem para carro coberta.


Segurança com portaria 24 horas no edifício e circuito interno de câmeras. Uma área de lazer completa com piscina adulto e infantil, área gourmet, salão de festas para se divertir com a família e amigos. Academia de ginástica para o pessoal fitness . As crianças não foram esquecidas e contam com playground externo e piscina infantil para aproveitar os finais de semana junto a família e amigos.

Uma localização privilegiada , na frente da praça Luiz Zuiani, próximo a bancos, restaurantes , padaria, farmácia, posto de gasolina, loja de conveniência e facilidades para o dia a dia.

Apartamento disponível para visitas de segunda à sexta das 9h às 17h e aos sábados das 9h às 11h.

Venha Visitar !!",259,"['65m²', '2 quartos', '2 banheiros\n1 suíte', '1 vaga', 'Playground', 'Espaço gourmet', 'Salão de festas', 'Condomínio fechado', 'Piscina']",https://www.vivareal.com.br/imovel/apartamento-2-quartos-alto-higienopolis-bairros-bauru-com-garagem-65m2-aluguel-RS1750-id-2512901953/
R$ 1.200/mês,R$ 320,,3 fotos,"Vila Maracy, Bauru - SP",,0,"['52m²', '2 quartos', '1 banheiro', '1 vaga', 'Churrasqueira', 'Cozinha', 'Elevador', 'Varanda', 'Área de serviço']",https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-maracy-bairros-bauru-com-garagem-52m2-venda-RS240000-id-2504500681/
R$ 700/mês,R$ 275,,13 fotos,"Parque Viaduto, Bauru - SP","Apartamento ideal para família, condomínio seguro, com portaria 24hrs e transporte coletivo na porta. Fácil acesso pela Castelo ou Bernardino de Campos e fica pertinho da FIB.",27,"['53m²', '3 quartos', '1 banheiro', '1 vaga', 'Churrasqueira', 'Interfone', 'Playground', 'Salão de festas', 'Garagem']",https://www.vivareal.com.br/imovel/apartamento-3-quartos-parque-viaduto-bairros-bauru-com-garagem-53m2-aluguel-RS700-id-2516423263/
R$ 600/mês,Não informado,,12 fotos,"Jardim Colonial, Bauru - SP",,0,"['30m²', '1 quarto', '1 banheiro\n1 suíte', '1 vaga']",https://www.vivareal.com.br/imovel/apartamento-1-quartos-jardim-colonial-bairros-bauru-com-garagem-30m2-aluguel-RS600-id-2523286719/
R$ 750/mês,R$ 250,,4 fotos,"Quinta Bela Olinda, Bauru - SP","02 dormitórios
banheiro social com gabinete e box
sala 02 ambientes com rack
cozinha com armário
lavanderia
01 vaga de garagem
condominio conta com:
portaria 24hs
sistema interno de segurança
playground
salão de festas
perto de escolas, mercados, comércios, com acesso fácil as principais ruas e avenidas do Mary Dotta",39,"['43m²', '2 quartos', '1 banheiro', '1 vaga', 'Interfone', 'Cozinha', 'Área de serviço']",https://www.vivareal.com.br/imovel/apartamento-2-quartos-quinta-bela-olinda-bairros-bauru-com-garagem-43m2-aluguel-RS750-id-2515976255/
R$ 700/mês,Não informado,,6 fotos,"Parque Paulistano, Bauru - SP",,0,"['50m²', '1 quarto', '1 banheiro', 'Não informado SOLICITAR']",https://www.vivareal.com.br/imovel/casa-1-quartos-parque-paulistano-bairros-bauru-50m2-aluguel-RS700-id-2482338953/
R$ 500/mês,R$ 300,,14 fotos,"Avenida Maria Ranieri - Parque Viaduto, Bauru - SP","EUROPA LAND IMOBILIARIA ALUGA APARTAMENTO NO RESIDENCIAL ANDORINHA

O apartamento tem 03 dormitorios,01 sala para 2 ambientes , 01 banheiro social completo
A cozinha com gabinete e area de servico.
O apto. e todo em Acabamento em piso frio
Garagem coberta com 75 metros para 01 veiculo.

Localizado perto da FIB, continuidade do Parque Sabia. O Condominio Andorinhas.
Via mais rapido para o centro , pela Rua Bernardino de Campos, cortando para o centro da cidade, tuda via asfaltada, ou pelo outro acesso via castelo branco.

O condominio oferece portaria 24 horas com portao eletronico com tag para o controle de acesso de entrada e saida de veiculos., ele todo jardinado, com salao de festas com churrasqueira,play graund e campinho de futebol.

APARTAMENTO LOCALIZADO NO ULTIMO ANDAR
SEM ELEVADOR

Imobiliaria Europa Land ALUGA somente com fiador com imovel com matricula atualizado

CONDOMÍNIO JÁ INCLUSO GÁS ENCANADO E ÀGUA.



- Características: Portão Eletrônico,

- Cômodos: Área de Serviço, Cozinha,

- Proximidades: Escola, Farmácia, Supermercado,

Observação:
Lembrando que: a disponibilidade, os valores divulgados, estão sujeitos à confirmação e/ou alteração do proprietário sem aviso prévio.
Medidas do Imovel Sujeito a confirmacao.

Pontos Fortes: Perto da EMEF Claudete da Silva Verchi , perto do Supermercado Barracao",184,"['75m²', '3 quartos', '1 banheiro', '1 vaga', 'Garagem', 'Cozinha', 'Churrasqueira']",https://www.vivareal.com.br/imovel/apartamento-3-quartos-parque-viaduto-bairros-bauru-com-garagem-75m2-aluguel-RS500-id-2499897602/
R$ 1.458/mês,Não informado,,14 fotos,"Avenida Nações Unidas - Vila Nova Cidade Universitaria, Bauru - SP","EUROPA LAND IMOBILIARIA ALUGA APARTAMENTO PORTAL DAS NACOES
1 quarto
1 banheiro
1 sala
1 cozinha
Área de serviço
Dispensa
Garagem coberta para 1 carro

Não tem elevador
Valor de aluguel + condomínio + IPTU R$ 1.458,00

2 ar condicionado (quarto e sala)
Fogão, sugar, armários de cozinha, mesa, cadeiras e rack da sala.

Ótima localização na Avenida Nações Unidas, próximo ao parque vitória régia, confiança supermercado, USC, academia e shoppings.


- Características: Portão Eletrônico,

- Cômodos: Área de Serviço, Cozinha,

JA INCLUSO CONDOMINIO

Observação: MEDIDAS SUJEITO A CONFIRMAÇÃO E VALORES SUJEITO A ALTERAÇÃO SEM AVISO PRÉVIO",81,"['50m²', '1 quarto', '1 banheiro', '1 vaga', 'Garagem', 'Cozinha', 'Mobiliado', 'Academia', 'Elevador']",https://www.vivareal.com.br/imovel/apartamento-1-quartos-vila-nova-cidade-universitaria-bairros-bauru-com-garagem-50m2-aluguel-RS1458-id-2513829774/
